river_name,country,date,current_speed_ms,u_ms,v_ms
Bandama,Ivory Coast,2024-09-04,,,
Bandama,Ivory Coast,2024-09-04,,,
Hudi,China,2024-09-04,0.06260990530255466,0.02800000086426735,-0.0560000017285347
Hudi,China,2024-09-04,0.08683317993803252,-0.02200000174343586,-0.08400000631809235
Ping,Thailand,2024-09-04,,,
Ping,Thailand,2024-09-04,0.008944272334829279,-0.00800000037997961,-0.004000000189989805
Ile,Kazakhstan,2024-09-04,,,
Ile,Kazakhstan,2024-09-04,,,
Sanggan,China,2024-09-04,,,
Sanggan,China,2024-09-04,,,
Wujia,China,2024-09-04,,,
Wujia,China,2024-09-04,,,
Trombetas,Brazil,2024-09-04,,,
Trombetas,Brazil,2024-09-04,,,
Nizhnyaya Taymyra,Russia,2024-09-04,0.0022360680837073196,-0.0010000000474974513,0.0020000000949949026
Nizhnyaya Taymyra,Russia,2024-09-04,0.0022360680837073196,-0.0010000000474974513,0.0020000000949949026
Gambia,Senegal,2024-09-04,0.027073973446820235,-0.0020000000949949026,-0.027000000700354576
Apure,Venezuela,2024-09-04,,,
Jari,Brazil,2024-09-04,,,
Napo,Peru,2024-09-04,0.01100000087171793,0.0,0.01100000087171793
Juruá,Brazil,2024-09-04,,,
Parnaíba,Brazil,2024-09-04,,,
Bandama Blanc,Ivory Coast,2024-09-04,,,
Bomu,Democratic Republic of the Congo,2024-09-04,,,
Mbam,Cameroon,2024-09-04,,,
Aïna,Gabon,2024-09-04,,,
Cuanza,Angola,2024-09-04,,,
Cuando,Angola,2024-09-04,,,
Marico,Botswana,2024-09-04,,,
Luwegu,United Republic of Tanzania,2024-09-04,0.09211406239302572,-0.032999999821186066,-0.0860000029206276
Akobo,Ethiopia,2024-09-04,,,
Ghäghara,India,2024-09-04,,,
Chindwin,Myanmar,2024-09-04,,,
Krong,Vietnam,2024-09-04,0.021023797621623146,-0.0010000000474974513,0.021000001579523087
Wu,China,2024-09-04,,,
Xiang,China,2024-09-04,0.07003571083487167,0.0690000057220459,-0.012000000104308128
Huai,China,2024-09-04,0.0,0.0,0.0
Ingoda,Russia,2024-09-04,,,
Olëkma,Russia,2024-09-04,0.006403124632470025,0.005000000353902578,-0.004000000189989805
Künes,China,2024-09-04,,,
Sartang,Russia,2024-09-04,0.0020000000949949026,0.0,0.0020000000949949026
Omolon,Russia,2024-09-04,0.0022360680837073196,0.0010000000474974513,0.0020000000949949026
Sapt,China,2024-09-04,,,
Min,China,2024-09-04,0.021633308615735317,-0.012000000104308128,0.018000001087784767
Lúrio,Mozambique,2024-09-04,0.003162277699927237,-0.003000000026077032,0.0010000000474974513
Beni,Bolivia,2024-09-04,,,
Ituri,Democratic Republic of the Congo,2024-09-04,,,
Betsiboka,Madagascar,2024-09-04,0.09718539270725982,0.006000000052154064,0.09700000286102295
Courantyne,Guyana,2024-09-04,,,
Mazoe,Zimbabwe,2024-09-04,0.01029563078830477,-0.005000000353902578,0.009000000543892384
Sreng,Cambodia,2024-09-04,0.04622769966454592,-0.029000001028180122,0.036000002175569534
Tumbes,Ecuador,2024-09-04,0.013453624937025963,-0.009000000543892384,0.010000000707805157
Manas,Bhutan,2024-09-04,,,
Ou,Laos,2024-09-04,0.026076810162958076,0.0020000000949949026,0.026000000536441803
Fly,Papua New Guinea,2024-09-04,0.028425342845275123,0.018000001087784767,-0.02200000174343586
Kotto,Central African Republic,2024-09-04,,,
Gamka,South Africa,2024-09-04,0.05860034308202911,-0.03500000014901161,0.04700000211596489
Atrek,Iran,2024-09-04,,,
Buh,China,2024-09-04,,,
Kotuy,Russia,2024-09-04,0.0022360680837073196,-0.0010000000474974513,0.0020000000949949026
Esil,Kazakhstan,2024-09-04,,,
Pur,Russia,2024-09-04,0.0010000000474974513,0.0,0.0010000000474974513
Katun,Russia,2024-09-04,,,
Baoulé,Mali,2024-09-04,,,
Vina,Cameroon,2024-09-04,,,
Lomami,Democratic Republic of the Congo,2024-09-04,,,
Gêba,Guinea,2024-09-04,,,
Mania,Madagascar,2024-09-04,0.059228373614688995,0.012000000104308128,0.058000002056360245
Kabompo,Zambia,2024-09-04,,,
Save,Zimbabwe,2024-09-04,0.1069439155740412,-0.05100000277161598,0.09400000423192978
Sokoto,Nigeria,2024-09-04,,,
Mariga,Nigeria,2024-09-04,,,
Jamanxim,Brazil,2024-09-04,,,
Atrato,Colombia,2024-09-04,0.007000000216066837,-0.007000000216066837,0.0
Iriri,Brazil,2024-09-04,,,
Cuyuni,Venezuela,2024-09-04,,,
Gurupi,Brazil,2024-09-04,,,
Amapari,Brazil,2024-09-04,,,
Doce,Brazil,2024-09-04,,,
Litani,France,2024-09-04,,,
Putumayo,Colombia,2024-09-04,,,
Huallaga,Peru,2024-09-04,0.04004997162143361,0.04000000283122063,-0.0020000000949949026
Essequibo,Guyana,2024-09-04,,,
Salado,Argentina,2024-09-04,,,
Guainía,Colombia,2024-09-04,,,
Velhas,Brazil,2024-09-04,,,
Bhima,India,2024-09-04,0.04465422772719736,0.02500000037252903,0.03700000047683716
Tista,India,2024-09-04,,,
Kong,Laos,2024-09-04,0.03505709644010457,-0.0020000000949949026,0.03500000014901161
Jialing,China,2024-09-04,,,
Dong,China,2024-09-04,0.0,0.0,0.0
Yalong,China,2024-09-04,,,
Bajang,Malaysia,2024-09-04,0.008944272334829279,-0.004000000189989805,0.00800000037997961
Nadym,Russia,2024-09-04,0.0010000000474974513,0.0,0.0010000000474974513
Mahakam,Indonesia,2024-09-04,0.04257934086367266,-0.04200000315904617,0.007000000216066837
Baliem,Indonesia,2024-09-04,0.058600344258095134,-0.05300000309944153,0.02500000037252903
Sittong,Myanmar,2024-09-04,0.030000001192092896,0.0,0.030000001192092896
Pahang,Malaysia,2024-09-04,,,
You,China,2024-09-04,0.08770975629025281,0.04200000315904617,0.07700000703334808
Mahi,India,2024-09-04,,,
Tapi,India,2024-09-04,,,
Sankh,India,2024-09-04,,,
Bei,China,2024-09-04,0.04272001984277902,0.012000000104308128,-0.04100000113248825
Ussuri,Russia,2024-09-04,0.0475394609351534,0.04400000348687172,-0.018000001087784767
Namhan,South Korea,2024-09-04,0.015000000596046448,0.0,0.015000000596046448
Bol’shaya Kuonamka,Russia,2024-09-04,0.0020000000949949026,0.0,0.0020000000949949026
Caledon,South Africa,2024-09-04,0.16159518494021516,-0.15300001204013824,-0.052000001072883606
Shebele,Ethiopia,2024-09-04,0.0010000000474974513,0.0,-0.0010000000474974513
Tugela,South Africa,2024-09-04,0.06438167745658749,0.06400000303983688,-0.007000000216066837
Penner,India,2024-09-04,0.0512249970597602,-0.04000000283122063,0.03200000151991844
Deseado,Argentina,2024-09-04,0.027730849628704972,-0.012000000104308128,0.02500000037252903
Ivindo,Gabon,2024-09-04,,,
Rufiji,United Republic of Tanzania,2024-09-04,0.07700650026608566,0.0010000000474974513,0.07700000703334808
Shilka,Russia,2024-09-04,,,
Suriname,Suriname,2024-09-04,,,
Corantijn,Guyana,2024-09-04,,,
Gourits,South Africa,2024-09-04,0.09912618913555869,-0.0990000069141388,-0.005000000353902578
Pyasina,Russia,2024-09-04,0.0010000000474974513,0.0,0.0010000000474974513
Logone,Chad,2024-09-04,,,
Mbini,Equatorial Guinea,2024-09-04,,,
Maroni,Suriname,2024-09-04,,,
Yong,China,2024-09-04,0.21421952021200902,0.04700000211596489,0.20900000631809235
Brahmani,India,2024-09-04,,,
Sepik,Papua New Guinea,2024-09-04,0.06723094796434442,0.06200000271201134,0.026000000536441803
Aruwimi,Democratic Republic of the Congo,2024-09-04,,,
Linyanti,Botswana,2024-09-04,,,
Sobat,South Sudan,2024-09-04,,,
Srepok,Cambodia,2024-09-04,0.033136082875843104,-0.003000000026077032,0.032999999821186066
Yongding,China,2024-09-04,,,
Song’acha,China,2024-09-04,0.055785304188256724,0.05400000140070915,-0.014000000432133675
Ussuri,Russia,2024-09-04,,,
Ishim,Russia,2024-09-04,0.017804494693125617,0.014000000432133675,0.01100000087171793
Bani,Mali,2024-09-04,,,
Tsiribihina,Madagascar,2024-09-04,0.024515301620673696,-0.024000000208616257,0.005000000353902578
Igan,Malaysia,2024-09-04,0.007615773314732914,-0.007000000216066837,0.003000000026077032
Yu,China,2024-09-04,0.21421952021200902,0.04700000211596489,0.20900000631809235
Podkamennaya Tunguska,Russia,2024-09-04,0.004242640723997777,0.003000000026077032,0.003000000026077032
Han,South Korea,2024-09-04,0.015000000596046448,0.0,0.015000000596046448
Anabar,Russia,2024-09-04,0.0020000000949949026,0.0,0.0020000000949949026
Shabeelle,Somalia,2024-09-04,0.0010000000474974513,0.0,-0.0010000000474974513
Chobe,Botswana,2024-09-04,,,
Hai,China,2024-09-04,,,
Yana,Russia,2024-09-04,0.0020000000949949026,0.0,0.0020000000949949026
Malaya Ob,Russia,2024-09-04,0.0010000000474974513,0.0,-0.0010000000474974513
Chao Phraya,Thailand,2024-09-04,0.06717886750277222,0.04700000211596489,-0.04800000041723251
Suez Canal,Egypt,2024-09-04,,,
Suez Canal,Egypt,2024-09-04,,,
Ismailiya Canal,Egypt,2024-09-04,0.016278821347848187,-0.01600000075995922,-0.003000000026077032
Ishikari,Japan,2024-09-04,,,
Kayan,Indonesia,2024-09-04,0.003162277699927237,0.0010000000474974513,0.003000000026077032
Barito,Indonesia,2024-09-04,0.035355339586162986,0.02500000037252903,-0.02500000037252903
Purari,Papua New Guinea,2024-09-04,0.0,0.0,0.0
Indragi,Indonesia,2024-09-04,,,
Okavango,Botswana,2024-09-04,,,
Cubango,Angola,2024-09-04,,,
Orange,South Africa,2024-09-04,0.2561893925602722,-0.06800000369548798,-0.24700000882148743
Orange,South Africa,2024-09-04,0.08464632560126945,0.0820000022649765,0.021000001579523087
Semliki,Uganda,2024-09-04,,,
Semliki,Democratic Republic of the Congo,2024-09-04,,,
Koukourou,Central African Republic,2024-09-04,,,
Chari,Chad,2024-09-04,,,
Bamingui,Central African Republic,2024-09-04,,,
Jordan,Jordan,2024-09-04,,,
Jordan,Israel,2024-09-04,,,
Genale,Ethiopia,2024-09-04,,,
Yarkant,China,2024-09-04,,,
Taz,Russia,2024-09-04,0.0010000000474974513,0.0,0.0010000000474974513
Liao,China,2024-09-04,,,
Yuan,China,2024-09-04,0.056222774009075153,0.04400000348687172,0.03500000014901161
Yuan,China,2024-09-04,0.043416589647253555,0.021000001579523087,0.03800000250339508
Sutlej,India,2024-09-04,,,
Sutlej,India,2024-09-04,,,
Atbara,Sudan,2024-09-04,0.06920260574833348,-0.055000003427267075,-0.04200000315904617
Atbara,Sudan,2024-09-04,0.006082762589551205,-0.0010000000474974513,0.006000000052154064
Biya,Russia,2024-09-04,,,
Biya,Russia,2024-09-04,,,
Nakanbé,Ghana,2024-09-04,,,
Nakanbé,Burkina Faso,2024-09-04,,,
Vilyuy,Russia,2024-09-04,0.0022360680837073196,-0.0010000000474974513,0.0020000000949949026
Vilyuy,Russia,2024-09-04,0.0020000000949949026,0.0,0.0020000000949949026
Han,China,2024-09-04,0.058258048338564294,-0.03700000047683716,-0.04500000178813934
Han,China,2024-09-04,0.007280110123131064,-0.0020000000949949026,-0.007000000216066837
Mahäna Nadï,India,2024-09-04,,,
Mahäna Nadï,India,2024-09-04,,,
Sassandra,Ivory Coast,2024-09-04,,,
Sassandra,Ivory Coast,2024-09-04,,,
Gan,China,2024-09-04,0.2222521164667819,0.164000004529953,0.15000000596046448
Gan,China,2024-09-04,0.2222521164667819,0.164000004529953,0.15000000596046448
Krishna,India,2024-09-04,0.07130919175535942,0.018000001087784767,0.0690000057220459
Krishna,India,2024-09-04,0.050289164418746465,0.015000000596046448,0.04800000041723251
Kwango,Democratic Republic of the Congo,2024-09-04,,,
Kafue,Zambia,2024-09-04,,,
Jequitinhonha,Brazil,2024-09-04,,,
Chubut,Argentina,2024-09-04,0.033837850049367506,-0.01900000125169754,0.02800000086426735
Mendoza,Argentina,2024-09-04,0.004000000189989805,0.004000000189989805,0.0
Salado,Argentina,2024-09-04,,,
Branco,Brazil,2024-09-04,,,
Purús,Brazil,2024-09-04,,,
Meta,Colombia,2024-09-04,,,
Madre de Dios,Bolivia,2024-09-04,,,
Paraiba,Brazil,2024-09-04,0.1098362447543195,-0.1080000028014183,-0.020000001415610313
Uruguay,Brazil,2024-09-04,,,
Pilcomayo,Bolivia,2024-09-04,,,
Lom,Cameroon,2024-09-04,,,
Tshuapa,Democratic Republic of the Congo,2024-09-04,,,
Omo,Ethiopia,2024-09-04,,,
Mananantanana,Madagascar,2024-09-04,0.05371219811919522,0.026000000536441803,0.04700000211596489
Ouham,Central African Republic,2024-09-04,,,
Kadéï,Central African Republic,2024-09-04,,,
Ruvuma,Mozambique,2024-09-04,0.049678972287405615,0.03800000250339508,0.03200000151991844
Helmand,Afghanistan,2024-09-04,,,
Hong,China,2024-09-04,0.20637103005160043,0.11700000613927841,0.17000000178813934
Yamuna,India,2024-09-04,,,
Narmada,India,2024-09-04,,,
Dadu,China,2024-09-04,,,
Xar Moron,China,2024-09-04,,,
Kapuas,Indonesia,2024-09-04,0.0,0.0,0.0
Taritatu,Indonesia,2024-09-04,0.011704700794882101,-0.004000000189989805,0.01100000087171793
Chenab,Pakistan,2024-09-04,,,
Anadyr’,Russia,2024-09-04,0.0022360680837073196,0.0010000000474974513,0.0020000000949949026
Olenëk,Russia,2024-09-04,0.0020000000949949026,0.0,0.0020000000949949026
Tom’,Russia,2024-09-04,0.038897301785832394,-0.02800000086426735,-0.027000000700354576
Kamchatka,Russia,2024-09-04,0.014317821328665626,0.006000000052154064,-0.013000000268220901
Digul,Indonesia,2024-09-04,0.011704700794882101,-0.004000000189989805,0.01100000087171793
Tocantins,Brazil,2024-09-04,,,
Limpopo,Mozambique,2024-09-04,0.06350590898868817,-0.02800000086426735,-0.05700000375509262
San Juan,Argentina,2024-09-04,0.013038405661841135,0.007000000216066837,0.01100000087171793
Mangoky,Madagascar,2024-09-04,0.040496915961067644,0.03400000184774399,-0.02200000174343586
Setit,Ethiopia,2024-09-04,0.06466065393552592,-0.04100000113248825,-0.05000000074505806
Mamberamo,Indonesia,2024-09-04,0.004000000189989805,-0.004000000189989805,0.0
Kheta,Russia,2024-09-04,0.0022360680837073196,-0.0010000000474974513,0.0020000000949949026
Chulyshman,Russia,2024-09-04,,,
Konqi,China,2024-09-04,,,
Tarim,China,2024-09-04,,,
Desaguadero,Argentina,2024-09-04,0.013038405661841135,0.007000000216066837,0.01100000087171793
Bahr el  Zeraf,South Sudan,2024-09-04,,,
Sanaga,Cameroon,2024-09-04,,,
Busira,Democratic Republic of the Congo,2024-09-04,,,
Jubba,Somalia,2024-09-04,0.05724508886219934,0.05400000140070915,0.01900000125169754
Xiliao,China,2024-09-04,,,
Sangha,Republic of the Congo,2024-09-04,,,
Ruki,Democratic Republic of the Congo,2024-09-04,,,
Songhua,China,2024-09-04,,,
Min,China,2024-09-04,,,
Khatanga,Russia,2024-09-04,0.0022360680837073196,-0.0010000000474974513,0.0020000000949949026
Grande,Brazil,2024-09-04,,,
Grande,Brazil,2024-09-04,,,
Syr Darya,Kazakhstan,2024-09-04,,,
Syr Darya,Kazakhstan,2024-09-04,,,
Naryn,Kyrgyzstan,2024-09-04,,,
Naryn,Kyrgyzstan,2024-09-04,,,
Mouhoun,Ghana,2024-09-04,,,
Mouhoun,Burkina Faso,2024-09-04,,,
Volta,Ghana,2024-09-04,,,
Volta,Ghana,2024-09-04,,,
Culuene,Brazil,2024-09-04,,,
Godävari,India,2024-09-04,0.009219545008840882,-0.009000000543892384,-0.0020000000949949026
Tobol,Russia,2024-09-04,0.014764823398831402,0.013000000268220901,0.007000000216066837
Lower Tunguska,Russia,2024-09-04,0.0010000000474974513,0.0,0.0010000000474974513
Marañón,Peru,2024-09-04,0.03059411826072822,-0.006000000052154064,-0.030000001192092896
Caquetá,Colombia,2024-09-04,,,
Pamir,Afghanistan,2024-09-04,,,
Indigirka,Russia,2024-09-04,0.0022360680837073196,0.0010000000474974513,0.0020000000949949026
Juruena,Brazil,2024-09-04,,,
Colorado,Argentina,2024-09-04,,,
Bío-Bío,Chile,2024-09-04,0.00781024994253543,-0.006000000052154064,-0.005000000353902578
Panj,Afghanistan,2024-09-04,,,
Santa Cruz,Argentina,2024-09-04,0.028178006061469203,-0.02500000037252903,0.013000000268220901
Xingu,Brazil,2024-09-04,,,
Amu Darya,Uzbekistan,2024-09-04,,,
Tapajós,Brazil,2024-09-04,,,
Trofimovskaya Protoka,Russia,2024-09-04,0.0020000000949949026,0.0,0.0020000000949949026
Tumatskaya Protoka,Russia,2024-09-04,0.0020000000949949026,0.0,0.0020000000949949026
Japurá,Brazil,2024-09-04,,,
Xi,China,2024-09-04,0.008944272334829279,0.00800000037997961,0.004000000189989805
Orange,South Africa,2024-09-04,,,
Paraná,Brazil,2024-09-04,,,
Paraná,Brazil,2024-09-04,,,
Araguaia,Brazil,2024-09-04,,,
Vaal,South Africa,2024-09-04,,,
Vaal,South Africa,2024-09-04,,,
Aldan,Russia,2024-09-04,0.0020000000949949026,0.0,0.0020000000949949026
São Francisco,Brazil,2024-09-04,,,
São Francisco,Brazil,2024-09-04,,,
Shishhid Gol,Mongolia,2024-09-04,,,
Shishhid Gol,Mongolia,2024-09-04,,,
Paranaíba,Brazil,2024-09-04,,,
Paranaíba,Brazil,2024-09-04,,,
Yenisey,Russia,2024-09-04,0.0010000000474974513,0.0,0.0010000000474974513
Ob,Russia,2024-09-04,,,
Ob,Russia,2024-09-04,,,
Tocantins,Brazil,2024-09-04,,,
Tocantins,Brazil,2024-09-04,,,
Bafing,Mali,2024-09-04,,,
Bénoué,Cameroon,2024-09-04,,,
Indaiá,Brazil,2024-09-04,,,
Kolyma,Russia,2024-09-04,0.0022360680837073196,0.0010000000474974513,0.0020000000949949026
N'Mai,Myanmar,2024-09-04,,,
Magdalena,Colombia,2024-09-04,0.0960052090269704,0.0010000000474974513,0.09600000083446503
Neuquén,Argentina,2024-09-04,0.0,0.0,0.0
Nanpan,China,2024-09-04,,,
Sénégal,Mauritania,2024-09-04,,,
Kyzyl-Khem,Russia,2024-09-04,,,
Nu,China,2024-09-04,,,
Benue,Nigeria,2024-09-04,,,
Ayeyarwady,Myanmar,2024-09-04,,,
Negro,Argentina,2024-09-04,,,
Malyy Yenisey,Russia,2024-09-04,,,
Verkhniy Yenisey,Russia,2024-09-04,,,
Verkhniy Yenisey,Russia,2024-09-04,0.03733630992512484,0.03700000047683716,-0.005000000353902578
Nu,China,2024-09-04,,,
Hongshui,China,2024-09-04,0.13668212483171635,-0.039000000804662704,0.13100001215934753
Quan,China,2024-09-04,0.13668212483171635,-0.039000000804662704,0.13100001215934753
Xun,China,2024-09-04,0.12020815648336426,-0.09700000286102295,0.07100000232458115
Braco Menor,Brazil,2024-09-04,,,
Salween,Myanmar,2024-09-04,,,
Ganges,India,2024-09-04,,,
Indus,Pakistan,2024-09-04,,,
Indus,Pakistan,2024-09-04,,,
Niger,Mali,2024-09-04,,,
Niger,Nigeria,2024-09-04,,,
Ubangi,Democratic Republic of the Congo,2024-09-04,,,
Shiquan,China,2024-09-04,,,
Huang,China,2024-09-04,,,
Huang,China,2024-09-04,,,
Abay,Ethiopia,2024-09-04,,,
Abay,Ethiopia,2024-09-04,,,
Zambezi,Mozambique,2024-09-04,,,
Zambezi,Zambia,2024-09-04,0.04684015550685424,-0.04500000178813934,-0.013000000268220901
Shire,Malawi,2024-09-04,,,
Shire,Malawi,2024-09-04,0.1519539484300835,-0.017000000923871994,0.1510000079870224
Amur,Russia,2024-09-04,,,
Amur,Russia,2024-09-04,,,
El Bahr el Azraq,Sudan,2024-09-04,,,
El Bahr el Azraq,Sudan,2024-09-04,,,
Hailar,China,2024-09-04,,,
Orinoco,Venezuela,2024-09-04,,,
Grande,Bolivia,2024-09-04,0.004472136167414639,0.0020000000949949026,0.004000000189989805
Rio Negro,Brazil,2024-09-04,,,
Kibali,Democratic Republic of the Congo,2024-09-04,,,
Kasai,Democratic Republic of the Congo,2024-09-04,,,
Uele,Democratic Republic of the Congo,2024-09-04,,,
Argun’,Russia,2024-09-04,,,
Abay,Ethiopia,2024-09-04,,,
Mamoré,Bolivia,2024-09-04,0.004472136167414639,0.0020000000949949026,0.004000000189989805
Guaporé,Brazil,2024-09-04,,,
Madeira,Brazil,2024-09-04,,,
Heilong Jiang,Russia,2024-09-04,,,
Huang,China,2024-09-04,,,
Ob,Russia,2024-09-04,0.0010000000474974513,0.0,0.0010000000474974513
Ideriyn,Mongolia,2024-09-04,,,
Selenga,Mongolia,2024-09-04,,,
Angara,Russia,2024-09-04,,,
Angara,Russia,2024-09-04,,,
Ertis,Kazakhstan,2024-09-04,,,
Ertis,Kazakhstan,2024-09-04,,,
Ertix,China,2024-09-04,,,
Maquan,China,2024-09-04,,,
Angara,Russia,2024-09-04,0.004123105821454669,-0.004000000189989805,0.0010000000474974513
Angara,Russia,2024-09-04,0.029068884307257434,0.013000000268220901,-0.026000000536441803
Za,China,2024-09-04,,,
Paraná,Argentina,2024-09-04,,,
Lualaba,Democratic Republic of the Congo,2024-09-04,,,
Lancang,China,2024-09-04,0.0831685072750771,-0.026000000536441803,-0.07900000363588333
Congo,Democratic Republic of the Congo,2024-09-04,,,
Yarlung,China,2024-09-04,,,
Lualaba,Democratic Republic of the Congo,2024-09-04,,,
Irtysh,Russia,2024-09-04,0.0020000000949949026,0.0,-0.0020000000949949026
Congo,Democratic Republic of the Congo,2024-09-04,,,
Mekong,Laos,2024-09-04,0.007071068032477886,0.0010000000474974513,0.007000000216066837
Dihang,China,2024-09-04,,,
Brahmaputra,India,2024-09-04,,,
Irrawaddy Delta,Myanmar,2024-09-04,0.04148493998640294,0.04000000283122063,-0.01100000087171793
Yangtze,China,2024-09-04,0.026570661045907662,-0.02500000037252903,0.009000000543892384
Amazonas,Brazil,2024-09-04,,,
Amazonas,Brazil,2024-09-04,,,
Nile,Sudan,2024-09-04,0.01972308407850436,-0.017000000923871994,-0.010000000707805157
Nile,Egypt,2024-09-04,,,
Victoria Nile,Uganda,2024-09-04,,,
Victoria Nile,Uganda,2024-09-04,,,
Kagera,United Republic of Tanzania,2024-09-04,,,
Albert Nile,Uganda,2024-09-04,,,
Albert Nile,Uganda,2024-09-04,,,
Ucayali,Peru,2024-09-04,0.03059411826072822,-0.006000000052154064,-0.030000001192092896
Tuotuo,China,2024-09-04,,,
Lena,Russia,2024-09-04,0.0020000000949949026,0.0,0.0020000000949949026
Tongtian,China,2024-09-04,,,
Bahr el Jebel,South Sudan,2024-09-04,,,
Jinsha,China,2024-09-04,,,
Bahr el Jebel,South Sudan,2024-09-04,,,
El Bahr el Abyad,South Sudan,2024-09-04,,,
Chang Jiang,China,2024-09-04,0.05603570690396388,-0.046000003814697266,-0.03200000151991844
Rosetta Branch,Egypt,2024-09-04,,,
Damietta Branch,Egypt,2024-09-04,0.06684310268785991,-0.04200000315904617,-0.052000001072883606
Bykovskaya Protoka,Russia,2024-09-04,0.0020000000949949026,0.0,0.0020000000949949026
Olenekskaya Protoka,Russia,2024-09-04,0.0020000000949949026,0.0,0.0020000000949949026
Kalix,Sweden,2024-09-04,0.0022360680837073196,-0.0010000000474974513,-0.0020000000949949026
Kalix,Sweden,2024-09-04,0.0022360680837073196,-0.0010000000474974513,-0.0020000000949949026
Volkhov,Russia,2024-09-04,0.0028284272590892697,-0.0020000000949949026,0.0020000000949949026
Volkhov,Russia,2024-09-04,0.0028284272590892697,-0.0020000000949949026,0.0020000000949949026
Msta,Russia,2024-09-04,0.006403124632470025,-0.004000000189989805,-0.005000000353902578
Msta,Russia,2024-09-04,0.030000000819563874,-0.024000000208616257,-0.018000001087784767
Murat,Turkey,2024-09-04,,,
Murat,Turkey,2024-09-04,,,
Indalsälven,Sweden,2024-09-04,0.0020000000949949026,0.0,-0.0020000000949949026
Indalsälven,Sweden,2024-09-04,0.0020000000949949026,0.0,-0.0020000000949949026
Kola,Russia,2024-09-04,0.0022360680837073196,-0.0010000000474974513,-0.0020000000949949026
Kola,Russia,2024-09-04,0.0022360680837073196,-0.0010000000474974513,-0.0020000000949949026
Jänisjoki,Russia,2024-09-04,0.005830952211730783,0.005000000353902578,-0.003000000026077032
Jänisjoki,Finland,2024-09-04,0.0020000000949949026,0.0,-0.0020000000949949026
Sheksna,Russia,2024-09-04,0.003605551349855083,0.003000000026077032,-0.0020000000949949026
Sheksna,Russia,2024-09-04,0.0143178214912816,-0.003000000026077032,0.014000000432133675
Vorma,Norway,2024-09-04,0.003605551349855083,-0.0020000000949949026,-0.003000000026077032
Vorma,Norway,2024-09-04,0.003605551349855083,-0.0020000000949949026,-0.003000000026077032
Vyatka,Russia,2024-09-04,,,
Vyatka,Russia,2024-09-04,,,
Unzha,Russia,2024-09-04,0.01702938729099328,-0.017000000923871994,0.0010000000474974513
Unzha,Russia,2024-09-04,0.005000000167638064,-0.003000000026077032,0.004000000189989805
Vltava,Czechia,2024-09-04,,,
Moskva River,Russia,2024-09-04,0.02080865286161129,-0.017000000923871994,0.012000000104308128
Pinega,Russia,2024-09-04,0.0022360680837073196,-0.0010000000474974513,-0.0020000000949949026
Tsna,Russia,2024-09-04,0.03501428295033054,0.03500000014901161,-0.0010000000474974513
Vym,Russia,2024-09-04,0.003605551349855083,0.003000000026077032,-0.0020000000949949026
Belaya,Russia,2024-09-04,,,
Belaya,Russia,2024-09-04,,,
Vienne,France,2024-09-04,0.027658634066869543,-0.027000000700354576,-0.006000000052154064
Qezel Owzan,Iran,2024-09-04,,,
Simav,Turkey,2024-09-04,,,
Kelkit,Turkey,2024-09-04,,,
Mio,Spain,2024-09-04,,,
Dora Baltea,Italy,2024-09-04,,,
Durance,France,2024-09-04,0.05813776947955357,-0.058000002056360245,-0.004000000189989805
Tarn,France,2024-09-04,0.030413813885545513,0.005000000353902578,-0.030000001192092896
Ofanto,Italy,2024-09-04,,,
Ialomița,Romania,2024-09-04,,,
Strymnas,Bulgaria,2024-09-04,,,
Seym,Russia,2024-09-04,,,
Marne,France,2024-09-04,0.025000001490116122,0.015000000596046448,-0.020000001415610313
Usa,Russia,2024-09-04,0.0010000000474974513,0.0,-0.0010000000474974513
Segre,Spain,2024-09-04,0.01503329697625869,-0.015000000596046448,0.0010000000474974513
Tvertsa,Russia,2024-09-04,0.021377559913607787,0.021000001579523087,-0.004000000189989805
Voronya,Russia,2024-09-04,0.0022360680837073196,-0.0010000000474974513,-0.0020000000949949026
Voronya,Russia,2024-09-04,0.0022360680837073196,-0.0010000000474974513,-0.0020000000949949026
Drin,Albania,2024-09-04,,,
Minho,Portugal,2024-09-04,,,
Bojana,Albania,2024-09-04,,,
Sefīd,Iran,2024-09-04,,,
Dordogne,France,2024-09-04,0.04186884444421568,-0.03200000151991844,-0.027000000700354576
Shannon,Ireland,2024-09-04,0.0022360680837073196,-0.0020000000949949026,-0.0010000000474974513
Shannon,Ireland,2024-09-04,0.0022360680837073196,-0.0020000000949949026,-0.0010000000474974513
Ticino,Italy,2024-09-04,,,
Ticino,Switzerland,2024-09-04,0.10124228717978029,0.10100000351667404,0.007000000216066837
Southern Bug,Ukraine,2024-09-04,,,
Southern Bug,Ukraine,2024-09-04,,,
Klarälven,Sweden,2024-09-04,0.03111270083779873,-0.02200000174343586,0.02200000174343586
Klarälven,Sweden,2024-09-04,0.0022360680837073196,0.0010000000474974513,-0.0020000000949949026
Motala ström,Sweden,2024-09-04,0.009848858375973414,0.004000000189989805,0.009000000543892384
Motala ström,Sweden,2024-09-04,0.020000000670552256,-0.01600000075995922,0.012000000104308128
Ness,United Kingdom,2024-09-04,0.007000000216066837,0.0,-0.007000000216066837
Ness,United Kingdom,2024-09-04,0.007000000216066837,0.0,-0.007000000216066837
Oich,United Kingdom,2024-09-04,0.005099019869937831,-0.0010000000474974513,-0.005000000353902578
